Way point list 
### begin grid settings
300, 2800, 830, 830, 200, 0, 3
### begin wp_list
0, 300.0, 830.0, 3
1, 500.0, 830.0, 3
2, 700.0, 830.0, 3
3, 900.0, 830.0, 3
4, 1100.0, 830.0, 3
5, 1300.0, 830.0, 3
6, 1500.0, 830.0, 3
7, 1700.0, 830.0, 3
8, 1900.0, 830.0, 3
9, 2100.0, 830.0, 3
10, 2300.0, 830.0, 3
11, 2500.0, 830.0, 3
12, 2700.0, 830.0, 3
13, 2900.0, 830.0, 3

